Entry	Entry name
Q58790	Y1395_METJA
Q58791	Y1396_METJA
Q58792	Y1397_METJA
Q58793	Y1398_METJA
Q58794	Y1399_METJA
P81330	Y13A_METJA
Q58795	Y1400_METJA
Q58796	Y1401_METJA
Q58797	Y1402_METJA
Q58798	Y1403_METJA
Q58799	Y1404_METJA
Q58800	Y1405_METJA
Q58802	Y1407_METJA
Q58803	Y1408_METJA
Q58804	Y1409_METJA
Q58805	Y1410_METJA
Q58807	Y1412_METJA
Q58808	Y1413_METJA
Q58809	Y1414_METJA
Q58811	Y1416_METJA
Q58814	Y1419_METJA
Q57606	Y141_METJA
Q58818	Y1423_METJA
Q58821	Y1426_METJA
Q58823	Y1428_METJA
Q57607	Y142_METJA
Q58827	Y1432_METJA
Q58828	Y1433_METJA
Q58829	Y1434_METJA
Q58830	Y1435_METJA
Q58831	Y1436_METJA
Q58834	Y1439_METJA
Q58836	Y1441_METJA
Q58837	Y1442_METJA
Q58838	Y1443_METJA
Q58840	Y1445_METJA
Q57608	Y144_METJA
Q58845	Y1450_METJA
Q58846	Y1451_METJA
Q58847	Y1452_METJA
Q58848	Y1453_METJA
Q58850	Y1455_METJA
Q58852	Y1457_METJA
Q58853	Y1458_METJA
Q58855	Y1460_METJA
Q58856	Y1461_METJA
Q58857	Y1462_METJA
Q58858	Y1463_METJA
Q58859	Y1464_METJA
Q58861	Y1466_METJA
Q58862	Y1467_METJA
Q58863	Y1468_METJA
Q58864	Y1469_METJA
Q58865	Y1470_METJA
Q58866	Y1471_METJA
Q58867	Y1472_METJA
Q58870	Y1475_METJA
Q58871	Y1476_METJA
Q58872	Y1477_METJA
Q58873	Y1478_METJA
Q58874	Y1479_METJA
Q57611	Y147_METJA
Q58875	Y1480_METJA
Q58876	Y1481_METJA
Q58878	Y1483_METJA
Q58879	Y1484_METJA
Q58880	Y1485_METJA
Q58882	Y1487_METJA
Q58883	Y1488_METJA
Q58884	Y1489_METJA
Q58886	Y1491_METJA
Q58887	Y1492_METJA
Q58888	Y1493_METJA
Q58890	Y1495_METJA
Q58891	Y1496_METJA
Q58892	Y1497_METJA
Q58894	Y1499_METJA
Q57613	Y149_METJA
Q58898	Y1503_METJA
Q58900	Y1505_METJA
Q58901	Y1506_METJA
Q58902	Y1507_METJA
Q58903	Y1508_METJA
Q58904	Y1509_METJA
Q57614	Y150_METJA
Q58906	Y1511_METJA
Q58908	Y1513_METJA
Q58909	Y1514_METJA
Q58910	Y1515_METJA
Q58911	Y1516_METJA
Q58912	Y1517_METJA
Q58913	Y1518_METJA
Q58914	Y1519_METJA
Q58915	Y1520_METJA
Q58919	Y1524_METJA
Q58920	Y1525_METJA
Q58921	Y1526_METJA
Q58922	Y1527_METJA
Q58925	Y1530_METJA
Q58926	Y1531_METJA
Q58928	Y1533_METJA
Q58930	Y1535_METJA
Q58932	Y1537_METJA
Q58934	Y1539_METJA
Q58935	Y1540_METJA
Q58937	Y1542_METJA
Q58939	Y1544_METJA
Q58940	Y1545_METJA
Q58941	Y1546_METJA
Q58942	Y1547_METJA
Q58943	Y1548_METJA
Q58944	Y1549_METJA
Q58945	Y1550_METJA
Q58946	Y1551_METJA
Q58947	Y1552_METJA
Q58948	Y1553_METJA
Q58949	Y1554_METJA
Q58951	Y1556_METJA
Q58953	Y1558_METJA
Q58955	Y1560_METJA
Q58956	Y1561_METJA
Q58957	Y1562_METJA
Q58958	Y1563_METJA
Q58959	Y1564_METJA
Q58960	Y1565_METJA
Q58961	Y1566_METJA
Q58962	Y1567_METJA
Q58964	Y1569_METJA
Q58965	Y1570_METJA
Q58966	Y1571_METJA
Q58967	Y1572_METJA
Q58968	Y1573_METJA
Q58969	Y1574_METJA
Q58972	Y1577_METJA
Q58974	Y1579_METJA
Q57621	Y157_METJA
Q58975	Y1580_METJA
Q58977	Y1582_METJA
Q58978	Y1583_METJA
Q58979	Y1584_METJA
Q58982	Y1587_METJA
Q58983	Y1588_METJA
Q58984	Y1589_METJA
Q57622	Y158_METJA
Q58985	Y1590_METJA
Q58990	Y1595_METJA
Q58993	Y1598_METJA
Q58994	Y1599_METJA
Q58996	Y1601_METJA
Q59002	Y1607_METJA
Q59003	Y1608_METJA
Q59004	Y1609_METJA
Q59005	Y1610_METJA
Q59008	Y1613_METJA
Q59009	Y1614_METJA
Q59010	Y1615_METJA
Q59012	Y1617_METJA
Q59013	Y1618_METJA
Q59015	Y1620_METJA
Q59016	Y1621_METJA
Q59017	Y1623_METJA
Q59018	Y1624_METJA
Q59020	Y1625_METJA
Q59019	Y1626_METJA
Q59021	Y1627_METJA
Q59022	Y1628_METJA
Q59023	Y1629_METJA
Q57626	Y162_METJA
Q59025	Y1631_METJA
Q59026	Y1632_METJA
Q59027	Y1633_METJA
Q59029	Y1635_METJA
Q59031	Y1637_METJA
Q59032	Y1638_METJA
Q59033	Y1639_METJA
Q57627	Y163_METJA
Q59035	Y1641_METJA
Q59036	Y1642_METJA
Q59038	Y1644_METJA
Q59043	Y1649_METJA
Q57628	Y164_METJA
Q59044	Y1650_METJA
Q59047	Y1653_METJA
Q59048	Y1654_METJA
Q59050	Y1656_METJA
Q59051	Y1657_METJA
Q59052	Y1658_METJA
Q59053	Y1659_METJA
Q57629	Y165_METJA
Q59056	Y1662_METJA
Q59058	Y1664_METJA
Q59059	Y1665_METJA
Q59065	Y1671_METJA
Q59067	Y1673_METJA
Q59070	Y1676_METJA
Q59071	Y1677_METJA
Q59073	Y1679_METJA
Q59074	Y1680_METJA
Q59075	Y1681_METJA
Q57633	Y169_METJA
Q57637	Y173_METJA
Q57639	Y175_METJA
Q57640	Y181_METJA
Q57641	Y182_METJA
Q57642	Y183_METJA
Q57643	Y184_METJA
Q57644	Y185_METJA
Q57647	Y188_METJA
Q57651	Y198_METJA
Q57653	Y200_METJA
Q57654	Y201_METJA
Q57655	Y202_METJA
Q57659	Y206_METJA
Q57660	Y207_METJA
Q57666	Y213_METJA
Q57668	Y215_METJA
P81232	Y21B_METJA
Q57676	Y223_METJA
Q57677	Y224_METJA
Q57680	Y227_METJA
Q57682	Y229_METJA
P81304	Y22A_METJA
P81305	Y22B_METJA
Q57683	Y230_METJA
Q57684	Y231_METJA
Q57685	Y233_METJA
Q57687	Y235_METJA
Q57691	Y239_METJA
Q57692	Y240_METJA
Q57693	Y241_METJA
Q57698	Y248_METJA
Q57701	Y253_METJA
Q57706	Y258_METJA
Q57707	Y259_METJA
Q57708	Y260_METJA
O06917	Y263_METJA
Q57712	Y264_METJA
Q57718	Y270_METJA
Q57719	Y271_METJA
Q57720	Y272_METJA
Q57721	Y273_METJA
Q57722	Y274_METJA
Q57723	Y275_METJA
P81234	Y27B_METJA
Q57730	Y282_METJA
Q57732	Y284_METJA
Q57734	Y286_METJA
Q57735	Y287_METJA
Q57736	Y288_METJA
Q57737	Y289_METJA
Q57738	Y290_METJA
Q57740	Y292_METJA
Q57744	Y296_METJA
Q57745	Y297_METJA
Q57746	Y298_METJA
Q57747	FBPAP_METJA
Q57748	Y300_METJA
Q57752	Y304_METJA
Q57753	Y305_METJA
Q57754	Y306_METJA
Q57756	Y308_METJA
Q57757	Y309_METJA
Q57758	Y310_METJA
Q57759	Y311_METJA
Q57760	Y312_METJA
Q57762	Y314_METJA
Q57765	Y317_METJA
Q57767	Y319_METJA
Q57769	Y321_METJA
P81301	Y323_METJA
Q57771	Y325_METJA
Q57772	Y326_METJA
Q57773	Y327_METJA
Q57774	Y328_METJA
Q57775	Y329_METJA
Q57776	Y330_METJA
Q57777	Y331_METJA
Q57778	Y332_METJA
Q57779	Y333_METJA
Q57780	Y334_METJA
Q57781	Y335_METJA
Q57782	Y336_METJA
Q57783	Y337_METJA
Q57784	Y338_METJA
Q57785	Y339_METJA
P81306	Y33A_METJA
Q60300	Y3401_METJA
Q60301	Y3402_METJA
Q60302	Y3403_METJA
Q60303	Y3404_METJA
Q60304	Y3405_METJA
Q60305	Y3406_METJA
Q60306	Y3407_METJA
Q60307	Y3408_METJA
Q60308	Y3409_METJA
Q57786	Y340_METJA
Q60309	Y3410_METJA
Q60310	Y3411_METJA
Q60311	Y3412_METJA
Q57787	Y341_METJA
Q57788	Y342_METJA
Q57789	Y343_METJA
Q57790	Y344_METJA
Q57791	Y345_METJA
Q57792	Y346_METJA
Q57793	Y347_METJA
Q57794	Y348_METJA
Q57795	Y349_METJA
P81307	Y34A_METJA
Q60266	Y3501_METJA
Q60267	Y3502_METJA
Q60268	Y3503_METJA
Q60260	Y3504_METJA
Q60262	Y3505_METJA
Q60261	Y3506_METJA
Q60269	Y3507_METJA
Q60270	Y3508_METJA
Q60271	Y3509_METJA
Q57796	Y350_METJA
Q60272	Y3510_METJA
Q60273	Y3511_METJA
Q60274	Y3512_METJA
Q60275	Y3513_METJA
Q60276	Y3514_METJA
Q60277	Y3515_METJA
Q60263	Y3516_METJA
Q60278	Y3518_METJA
Q60279	Y3519_METJA
Q57797	Y351_METJA
Q60280	Y3520_METJA
Q60281	Y3521_METJA
Q60259	Y3522_METJA
Q60282	Y3523_METJA
Q60283	Y3524_METJA
Q60284	Y3525_METJA
Q60285	Y3526_METJA
Q60286	Y3527_METJA
Q60287	Y3528_METJA
Q57798	Y352_METJA
Q60265	Y3531_METJA
Q60289	Y3532_METJA
Q60290	Y3533_METJA
Q60258	Y3534_METJA
Q60291	Y3535_METJA
Q60257	Y3536_METJA
Q60292	Y3537_METJA
Q60293	Y3538_METJA
Q60294	Y3539_METJA
O06918	Y353_METJA
Q60298	Y3543_METJA
Q60299	Y3544_METJA
Q57800	Y354_METJA
Q57801	Y355_METJA
Q57802	Y356_METJA
Q57803	Y357_METJA
Q57804	Y358_METJA
Q57805	Y359_METJA
Q57806	Y360_METJA
Q57807	Y361_METJA
Q57808	Y362_METJA
Q57809	Y363_METJA
Q57810	Y364_METJA
Q57811	Y365_METJA
Q57812	Y366_METJA
Q57813	Y367_METJA
Q57814	Y368_METJA
Q57819	Y374_METJA
Q57825	Y380_METJA
Q57833	Y388_METJA
Q57835	Y390_METJA
Q57837	Y392_METJA
Q57838	Y395_METJA
Q57841	Y398_METJA
Q57844	Y401_METJA
Q57845	Y402_METJA
Q57846	Y403_METJA
Q57847	Y404_METJA
Q57848	Y405_METJA
Q57849	NK_METJA
O53113	Y409_METJA
Q57853	Y410_METJA
Q57855	Y412_METJA
Q57856	Y413_METJA
Q57857	Y414_METJA
Q57858	Y415_METJA
Q57859	Y416_METJA
Q57860	Y417_METJA
Q57861	Y418_METJA
Q57862	Y419_METJA
Q57863	Y420_METJA
Q57864	Y421_METJA
Q57866	Y423_METJA
Q57867	Y424_METJA
Q57868	Y425_METJA
Q57869	Y426_METJA
Q57870	Y427_METJA
Q57873	Y431_METJA
Q57874	Y432_METJA
Q57875	Y433_METJA
Q57876	Y434_METJA
Q57877	Y435_METJA
Q57879	Y437_METJA
Q57881	Y439_METJA
Q57882	Y440_METJA
Q57883	Y441_METJA
Q57885	Y443_METJA
Q57889	Y447_METJA
Q57890	Y448_METJA
Q57891	Y449_METJA
Q57892	Y450_METJA
Q57894	Y452_METJA
Q57895	Y453_METJA
Q57897	Y455_METJA
Q57898	Y456_METJA
Q57899	Y457_METJA
P81308	Y45A_METJA
Q57904	Y480_METJA
Q57906	Y481_METJA
Q57905	Y482_METJA
Q57909	Y485_METJA
Q57910	Y486_METJA
Q57912	Y488_METJA
Q57913	Y489_METJA
Q57914	Y491_METJA
Q57915	Y492_METJA
Q57919	Y496_METJA
Q57921	Y498_METJA
Q57923	Y500_METJA
Q57924	Y501_METJA
Q57927	Y504_METJA
Q57928	Y505_METJA
Q57932	Y512_METJA
Q57933	Y513_METJA
Q57934	Y514_METJA
Q57935	Y515_METJA
Q57936	Y516_METJA
Q57937	Y517_METJA
Q57938	Y518_METJA
Q57939	Y519_METJA
P81292	Y51A_METJA
P81293	Y51B_METJA
Q57940	Y520_METJA
Q57941	Y521_METJA
Q57942	Y522_METJA
Q57943	Y523_METJA
Q57944	Y524_METJA
Q57945	Y525_METJA
Q57946	Y526_METJA
Q57947	Y527_METJA
Q57949	Y529_METJA
P81309	Y52A_METJA
Q57950	Y530_METJA
Q57951	Y531_METJA
Q57954	Y534_METJA
Q57955	Y535_METJA
Q57958	Y538_METJA
Q57960	Y540_METJA
Q57964	Y544_METJA
Q57965	Y545_METJA
Q57966	Y546_METJA
Q57967	Y547_METJA
Q57968	Y548_METJA
Q57970	Y550_METJA
Q57971	Y551_METJA
Q57973	Y553_METJA
Q57974	Y554_METJA
Q57975	Y555_METJA
Q57978	Y558_METJA
Q57980	Y560_METJA
Q57982	Y562_METJA
Q57985	Y565_METJA
Q57987	FEOA_METJA
Q57988	Y568_METJA
Q57990	Y570_METJA
Q57992	Y572_METJA
Q57993	Y573_METJA
Q57994	Y574_METJA
Q57995	Y575_METJA
Q57996	Y576_METJA
Q57997	Y577_METJA
Q57998	Y578_METJA
Q57999	Y579_METJA
Q58000	Y580_METJA
Q58002	Y582_METJA
Q58003	Y583_METJA
Q58004	Y584_METJA
Q58005	Y585_METJA
Q58006	Y586_METJA
Q58007	Y587_METJA
Q58009	Y589_METJA
Q58013	Y596_METJA
Q58014	Y597_METJA
Q58016	Y599_METJA
Q58019	Y602_METJA
Q58021	Y604_METJA
Q58022	Y605_METJA
Q58023	Y606_METJA
Q58024	Y607_METJA
Q58026	Y609_METJA
Q58028	Y611_METJA
Q58029	Y612_METJA
Q58031	Y614_METJA
Q58035	Y618_METJA
P81310	Y61A_METJA
Q58038	Y621_METJA
Q58040	Y623_METJA
Q58042	Y625_METJA
Q58044	Y627_METJA
Q58045	Y628_METJA
Q58046	Y629_METJA
Q58047	Y630_METJA
Q58048	Y631_METJA
Q58049	Y632_METJA
Q58051	Y634_METJA
Q58052	Y635_METJA
Q58053	Y636_METJA
Q58055	Y638_METJA
Q58056	Y639_METJA
Q58057	Y640_METJA
Q58059	Y642_METJA
Q58060	Y644_METJA
Q58061	Y645_METJA
Q58062	Y646_METJA
Q58063	Y647_METJA
Q57852	Y650_METJA
Q58067	Y651_METJA
Q58068	Y652_METJA
Q58069	Y653_METJA
P82736	Y658_METJA
Q58073	Y659_METJA
Q58074	Y660_METJA
Q58075	Y661_METJA
Q58076	Y662_METJA
Q58077	Y663_METJA
Q58078	Y664_METJA
Q58079	Y665_METJA
Q58080	Y666_METJA
Q58082	Y668_METJA
Q58084	Y670_METJA
Q58086	Y672_METJA
Q58087	Y674_METJA
Q58088	Y675_METJA
Q58089	Y676_METJA
Q58091	Y678_METJA
Q58096	Y683_METJA
Q58098	Y685_METJA
Q58099	Y686_METJA
Q58100	Y687_METJA
Q58101	Y688_METJA
Q58102	Y690_METJA
Q58103	Y691_METJA
Q58104	Y693_METJA
Q58105	Y694_METJA
Q58106	Y695_METJA
Q58107	Y696_METJA
Q58110	Y699_METJA
Q58111	Y700_METJA
Q58114	Y703_METJA
Q58115	Y704_METJA
Q58117	Y706_METJA
Q58119	Y709_METJA
P81311	Y70A_METJA
Q58121	Y711_METJA
Q58124	Y714_METJA
Q58126	Y716_METJA
Q58127	Y717_METJA
Q58128	Y718_METJA
Q58129	Y719_METJA
Q58135	Y725_METJA
Q58136	Y726_METJA
Q58137	Y727_METJA
Q58139	Y729_METJA
Q58140	Y730_METJA
Q58142	Y732_METJA
Q58143	Y733_METJA
Q58147	Y737_METJA
Q58148	Y738_METJA
Q58149	Y739_METJA
Q58152	Y742_METJA
Q58155	Y745_METJA
Q58156	Y746_METJA
Q58159	Y749_METJA
Q58160	Y750_METJA
Q58161	Y751_METJA
Q58162	Y752_METJA
Q58163	Y753_METJA
Q58164	Y754_METJA
Q58165	Y755_METJA
Q58166	Y756_METJA
Q58168	Y758_METJA
Q58169	Y759_METJA
Q58170	Y760_METJA
Q58171	Y761_METJA
Q58172	Y762_METJA
Q58173	Y763_METJA
Q58174	Y764_METJA
Q58176	Y766_METJA
Q58177	Y767_METJA
Q58179	Y769_METJA
Q58180	Y770_METJA
Q58182	Y772_METJA
Q58183	Y773_METJA
Q58184	Y774_METJA
Q58186	Y776_METJA
Q58188	Y778_METJA
Q58189	Y779_METJA
Q58190	Y780_METJA
Q58191	Y781_METJA
Q58193	Y783_METJA
Q58195	Y785_METJA
Q58196	Y786_METJA
Q58197	Y787_METJA
Q58198	Y788_METJA
Q58199	Y789_METJA
P81312	Y78A_METJA
P81231	Y78B_METJA
Q58200	Y790_METJA
Q58202	Y792_METJA
Q58203	Y793_METJA
Q58204	Y794_METJA
Q58205	Y795_METJA
Q58206	Y796_METJA
Q58207	Y797_METJA
Q58208	Y798_METJA
Q58209	Y799_METJA
P81313	Y79A_METJA
P81233	Y79B_METJA
P81314	Y79C_METJA
Q58210	Y800_METJA
Q58211	Y801_METJA
Q58212	Y802_METJA
Q58213	Y803_METJA
Q58214	Y804_METJA
Q58215	Y805_METJA
Q58216	Y806_METJA
Q58217	Y807_METJA
Q58218	Y808_METJA
Q58219	Y809_METJA
P81321	Y80A_METJA
Q58220	Y810_METJA
Q58221	Y811_METJA
Q58222	Y812_METJA
Q58226	Y816_METJA
Q58228	Y818_METJA
Q58229	Y819_METJA
Q58230	Y820_METJA
Q58231	Y821_METJA
Q58233	Y823_METJA
Q58236	Y826_METJA
Q58237	Y827_METJA
Q58238	Y828_METJA
Q58240	Y830_METJA
Q58241	Y831_METJA
Q58242	Y832_METJA
Q58243	Y833_METJA
Q58244	Y834_METJA
Q58245	Y835_METJA
Q58246	Y836_METJA
Q58248	Y838_METJA
P81322	Y83A_METJA
P81323	Y83B_METJA
P81324	Y83C_METJA
Q58251	Y841_METJA
Q58265	Y855_METJA
Q58266	Y856_METJA
Q58267	Y857_METJA
Q58268	Y858_METJA
Q58269	Y859_METJA
P81315	Y85A_METJA
Q58275	Y865_METJA
Q58276	Y866_METJA
Q58278	Y868_METJA
Q58280	Y870_METJA
Q58281	Y871_METJA
Q58282	Y872_METJA
Q58283	Y873_METJA
Q58284	Y874_METJA
Q58285	Y875_METJA
Q58286	Y876_METJA
Q58287	Y877_METJA
Q58288	Y878_METJA
Q58290	Y880_METJA
Q58292	Y882_METJA
Q58296	Y886_METJA
Q58298	Y888_METJA
Q58299	Y889_METJA
Q58300	Y890_METJA
Q58310	Y900_METJA
Q58313	Y903_METJA
Q58314	Y904_METJA
Q58315	Y905_METJA
Q58316	Y906_METJA
Q58317	Y907_METJA
Q58318	Y908_METJA
Q58320	Y910_METJA
Q58321	Y911_METJA
Q58322	Y912_METJA
Q58326	Y916_METJA
Q58329	Y919_METJA
Q58330	Y920_METJA
Q58331	Y921_METJA
Q58332	Y922_METJA
Q58333	Y923_METJA
Q58334	Y924_METJA
Q58335	Y925_METJA
Q58336	Y926_METJA
Q58338	Y928_METJA
Q58343	Y933_METJA
Q58344	Y934_METJA
Q58345	Y935_METJA
Q58348	Y938_METJA
Q58349	Y939_METJA
Q58350	Y940_METJA
Q57711	Y941_METJA
Q58352	Y942_METJA
Q58353	Y943_METJA
Q58354	Y944_METJA
Q58355	Y945_METJA
Q58358	Y948_METJA
Q58359	Y949_METJA
Q58360	Y950_METJA
Q58361	Y951_METJA
Q58363	Y953_METJA
Q58364	Y954_METJA
Q58366	Y956_METJA
Q58367	Y957_METJA
Q58368	Y958_METJA
Q58369	Y959_METJA
Q58371	Y961_METJA
Q58373	Y963_METJA
Q58374	Y964_METJA
Q58376	Y966_METJA
Q58377	Y967_METJA
Q58381	Y971_METJA
Q58382	Y972_METJA
Q58383	Y973_METJA
Q58386	Y976_METJA
Q58388	Y978_METJA
Q58389	Y979_METJA
Q58390	Y981_METJA
Q58393	Y986_METJA
Q58395	Y988_METJA
Q58396	Y989_METJA
Q58397	Y990_METJA
Q58398	Y991_METJA
Q58399	Y992_METJA
Q58400	Y993_METJA
Q58402	Y995_METJA
Q58403	Y996_METJA
Q58404	Y998_METJA
P81316	YB5A_METJA
P81317	YB5B_METJA
P81230	YC4B_METJA
P81318	YC8A_METJA
P81319	YC8B_METJA
P81320	YC8C_METJA
P81333	YC9A_METJA
P81327	YD3A_METJA
P58018	YD5A_METJA
P81328	YE1A_METJA
P81329	YE6A_METJA
P81227	YE7B_METJA
P81331	YE8A_METJA
P81235	YF1B_METJA
P81248	YF7B_METJA
P81325	YF9A_METJA
