Entry	Entry name
O05251	MALR_BACSU
O31646	MANA1_BACSU
O05511	MANA2_BACSU
P39841	MANA3_BACSU
O05512	MANB_BACSU
O31644	MANR_BACSU
P54572	MAO1_BACSU
P45868	MAO2_BACSU
O34389	MAO3_BACSU
O34962	MAO4_BACSU
P19994	MAP11_BACSU
O34484	MAP12_BACSU
P39751	MBL_BACSU
P80878	MCAT_BACSU
O05393	MCCA_BACSU
O05394	MCCB_BACSU
P39214	MCPA_BACSU
P39215	MCPB_BACSU
P54576	MCPC_BACSU
P37569	MCSA_BACSU
P37570	MCSB_BACSU
P49814	MDH_BACSU
O06989	MDXE_BACSU
O06990	MDXF_BACSU
O06991	MDXG_BACSU
P37958	MECA1_BACSU
P50734	MECA2_BACSU
O32436	MED_BACSU
P39582	MENA_BACSU
P23966	MENB_BACSU
O34514	MENC_BACSU
P23970	MEND_BACSU
P23971	MENE_BACSU
P23973	MENF_BACSU
P31113	MENG_BACSU
P23974	MENH_BACSU
P54167	META_BACSU
O31632	METC_BACSU
P80877	METE_BACSU
O31631	METI_BACSU
P54419	METK_BACSU
O32169	METN_BACSU
O32168	METP_BACSU
O32167	METQ_BACSU
P37474	MFD_BACSU
P42980	MGSA_BACSU
P54503	MGSR_BACSU
O34442	MGTE_BACSU
O34689	MHQA_BACSU
O34842	MHQD_BACSU
O34543	MHQE_BACSU
P96692	MHQN_BACSU
P96693	MHQO_BACSU
P96694	MHQP_BACSU
O31672	MHQR_BACSU
O31795	MIAA_BACSU
O31778	MIAB_BACSU
Q7WY64	MIFM_BACSU
Q01463	MINC_BACSU
Q01464	MIND_BACSU
O34375	MINJ_BACSU
Q01625	MISCA_BACSU
P54544	MISCB_BACSU
P54571	MLEN_BACSU
O34758	MLTG_BACSU
P45858	MMGD_BACSU
Q00538	MMR_BACSU
P39131	MNAA_BACSU
O35020	MNMA_BACSU
P25811	MNME_BACSU
P25812	MNMG_BACSU
O34385	MNTA_BACSU
O34338	MNTB_BACSU
O35024	MNTC_BACSU
O34500	MNTD_BACSU
P96593	MNTH_BACSU
P39154	MNTP_BACSU
P54512	MNTR_BACSU
P39757	MOAA_BACSU
O34457	MOAB_BACSU
O05520	MOAC_BACSU
O31706	MOAD_BACSU
O31705	MOAE_BACSU
O31701	MOBA_BACSU
O31704	MOBB_BACSU
O31703	MOEA_BACSU
O31702	MOEB_BACSU
P28611	MOTA_BACSU
P28612	MOTB_BACSU
O34974	MOXC_BACSU
C0H3X7	MPRF_BACSU
P39790	MPR_BACSU
Q03521	MRAY_BACSU
P55343	MRAZ_BACSU
P39763	MREBH_BACSU
Q01465	MREB_BACSU
Q01466	MREC_BACSU
Q01467	MRED_BACSU
P37960	MRGA_BACSU
O31418	MRNC_BACSU
Q9K2S2	MRPA_BACSU
O05259	MRPB_BACSU
O05260	MRPC_BACSU
O05229	MRPD_BACSU
Q7WY60	MRPE_BACSU
O05228	MRPF_BACSU
O05227	MRPG_BACSU
P94585	MSCL_BACSU
O34335	MSME_BACSU
O34829	MSMR_BACSU
P94360	MSMX_BACSU
P54154	MSRA_BACSU
P54155	MSRB_BACSU
Q5BU39	MSTX_BACSU
P54462	MTAB_BACSU
P71039	MTA_BACSU
P68585	MTBP_BACSU
P42957	MTLD_BACSU
P96574	MTLR_BACSU
O31662	MTNA_BACSU
O31668	MTNB_BACSU
O31669	MTND_BACSU
O31665	MTNE_BACSU
O31663	MTNK_BACSU
O32028	MTNN_BACSU
O31664	MTNU_BACSU
O31666	MTNW_BACSU
O31667	MTNX_BACSU
P19466	MTRB_BACSU
P70965	MURA1_BACSU
P19670	MURA2_BACSU
P18579	MURB_BACSU
P40778	MURC_BACSU
Q03522	MURD_BACSU
Q03523	MURE_BACSU
P96613	MURF_BACSU
P37585	MURG_BACSU
P94556	MURI1_BACSU
O05412	MURI2_BACSU
Q45582	MURQ_BACSU
P49850	MUTL_BACSU
P94545	MUTS2_BACSU
P49849	MUTS_BACSU
P96590	MUTT_BACSU
O31584	MUTY_BACSU
Q9KWZ1	NADA_BACSU
P38032	NADB_BACSU
P39666	NADC_BACSU
P54455	NADD_BACSU
P08164	NADE_BACSU
O31612	NADK1_BACSU
O34934	NADK2_BACSU
P39667	NADR_BACSU
O34450	NAGA_BACSU
O35000	NAGB_BACSU
P40406	NAGZ_BACSU
O34691	NAIP_BACSU
P54550	NAMA_BACSU
P96688	NAP_BACSU
P42175	NARG_BACSU
P42176	NARH_BACSU
P42177	NARI_BACSU
P42178	NARJ_BACSU
P46907	NARK_BACSU
P42432	NASA_BACSU
P42433	NASB_BACSU
P42434	NASC_BACSU
P42435	NASD_BACSU
P42436	NASE_BACSU
P42437	NASF_BACSU
P46903	NATA_BACSU
P46904	NATB_BACSU
P70954	NATK_BACSU
P70955	NATR_BACSU
P39755	NDHF_BACSU
P31103	NDK_BACSU
P96724	NFI_BACSU
P39605	NFRA1_BACSU
P94424	NFRA2_BACSU
O07553	NHAC_BACSU
O32212	NHAK_BACSU
O07552	NHAX_BACSU
P96635	NICK_BACSU
P38033	NIFS_BACSU
P12669	NIN_BACSU
P94368	NNRD_BACSU
P37524	NOC_BACSU
O31855	NORM_BACSU
O34453	NOSO_BACSU
O07595	NPD_BACSU
P39899	NPRB_BACSU
P68736	NPRE_BACSU
O31875	NRDEB_BACSU
P68524	NRDIB_BACSU
P50618	NRDI_BACSU
Q45549	NRDR_BACSU
Q07429	AMTB_BACSU
Q07428	NRGB_BACSU
O34600	NRNA_BACSU
O31824	NRNB_BACSU
O07573	NSRR_BACSU
O07566	NTDA_BACSU
O07565	NTDB_BACSU
O07564	NTDC_BACSU
O07567	NTDR_BACSU
P94558	IXTPA_BACSU
O34313	NTPES_BACSU
P12667	NUCA_BACSU
P42983	NUCB_BACSU
P39141	NUPC_BACSU
P42312	NUPG_BACSU
P32727	NUSA_BACSU
P54520	NUSB_BACSU
Q06795	NUSG_BACSU
O06994	O16G1_BACSU
O34364	O16G2_BACSU
O05242	O16G3_BACSU
P38021	OAT_BACSU
P20964	OBG_BACSU
P37942	ODB2_BACSU
P37940	ODBA_BACSU
P37941	ODBB_BACSU
P23129	ODO1_BACSU
P16263	ODO2_BACSU
P21883	ODP2_BACSU
P21881	ODPA_BACSU
P21882	ODPB_BACSU
P11742	OGT_BACSU
O34762	OHRA_BACSU
P80242	OHRB_BACSU
O34777	OHRR_BACSU
O34709	OPCR_BACSU
P24141	OPPA_BACSU
P24138	OPPB_BACSU
P24139	OPPC_BACSU
P24136	OPPD_BACSU
P24137	OPPF_BACSU
P46920	OPUAA_BACSU
P46921	OPUAB_BACSU
P46922	OPUAC_BACSU
Q45460	OPUBA_BACSU
Q45461	OPUBB_BACSU
Q45462	OPUBC_BACSU
P39775	OPUBD_BACSU
O34992	OPUCA_BACSU
O34878	OPUCB_BACSU
O32243	OPUCC_BACSU
O34742	OPUCD_BACSU
P54417	OPUD_BACSU
O06493	OPUE_BACSU
P18186	OTC_BACSU
O34714	OXDC_BACSU
O34767	OXDD_BACSU
P0CI77	P5CR1_BACSU
P54552	P5CR2_BACSU
Q00777	P5CR3_BACSU
P28819	PABA_BACSU
P28820	PABB_BACSU
P28821	PABC_BACSU
O07006	PADC_BACSU
P94404	PADL_BACSU
P94443	PADR_BACSU
P21340	PAIA_BACSU
P21341	PAIB_BACSU
P52996	PANB_BACSU
P52998	PANC_BACSU
P52999	PAND_BACSU
O34661	PANE_BACSU
P39155	PAP_BACSU
Q45066	PARC_BACSU
Q59192	PARE_BACSU
P16524	PATA_BACSU
P39793	PBPA_BACSU
Q07868	PBPB_BACSU
P42971	PBPC_BACSU
P40750	PBPD_BACSU
P32959	PBPE_BACSU
P38050	PBPF_BACSU
P70997	PBPG_BACSU
Q796K8	PBPH_BACSU
O32032	PBPI_BACSU
O31773	PBPX_BACSU
Q797E3	PBUE_BACSU
O34987	PBUG_BACSU
O34978	PBUO_BACSU
P42086	PBUX_BACSU
P54541	PCCB_BACSU
P39784	PCF_BACSU
P54418	PCKA_BACSU
P28618	PCP_BACSU
O34580	PCRA_BACSU
O34790	PCRB_BACSU
O34928	PDAA_BACSU
P50865	PDAB_BACSU
O34798	PDAC_BACSU
P39142	PDP_BACSU
P54470	PDRP_BACSU
O34899	PDUO_BACSU
P39610	PDXK_BACSU
P37527	PDXS_BACSU
P37528	PDXT_BACSU
O34819	PEL1_BACSU
O31605	PEPF_BACSU
P55179	PEPT_BACSU
O34944	PEPVL_BACSU
P71086	PERR_BACSU
O34529	PFKA_BACSU
P18159	PGCA_BACSU
P96740	PGDS_BACSU
P40924	PGK_BACSU
O06995	PGMB_BACSU
P46344	PGPH_BACSU
P46322	PGSA_BACSU
P21203	PHEA_BACSU
P42404	PHI_BACSU
O07617	PHOE_BACSU
P46343	PHOL_BACSU
P13792	PHOP_BACSU
P23545	PHOR_BACSU
O34627	PHOT_BACSU
Q00829	PHRA_BACSU
P94416	PHRC_BACSU
O32025	PHRE_BACSU
P71001	PHRF_BACSU
O32295	PHRG_BACSU
Q59HN7	PHRH_BACSU
O31492	PHRI_BACSU
O31840	PHRK_BACSU
P39123	PHSG_BACSU
P42094	PHYT_BACSU
O34436	PIT_BACSU
P37562	PKN1_BACSU
O34381	PKSA_BACSU
O34769	PKSB_BACSU
O34825	PKSC_BACSU
O34877	PKSD_BACSU
O34787	PKSE_BACSU
P40804	PKSF_BACSU
P40830	PKSG_BACSU
P40805	PKSH_BACSU
P40802	PKSI_BACSU
P40806	PKSJ_BACSU
Q05470	PKSL_BACSU
P40872	PKSM_BACSU
O31782	PKSN_BACSU
O31784	PKSR_BACSU
O31785	PKSS_BACSU
O34705	PLBAC_BACSU
O07584	PLSC_BACSU
P71018	PLSX_BACSU
Q45064	PLSY_BACSU
O34310	PLYC_BACSU
P39116	PLY_BACSU
P37967	PNBA_BACSU
O32091	PNCA_BACSU
O32090	PNCB_BACSU
P50849	PNP_BACSU
P94544	POLX_BACSU
P37487	PPAC_BACSU
Q9JMQ2	PPAX_BACSU
P19405	PPB3_BACSU
P19406	PPB4_BACSU
P42251	PPBD_BACSU
P35137	PPIB_BACSU
P32397	PPOX_BACSU
P39845	PPSA_BACSU
P39846	PPSB_BACSU
P39847	PPSC_BACSU
P94459	PPSD_BACSU
O31827	PPSE_BACSU
O34309	PPS_BACSU
P94461	PRIA_BACSU
P39134	PRKA_BACSU
O34507	PRKC_BACSU
P54460	PRMA_BACSU
P45873	PRMC_BACSU
P39821	PROA_BACSU
P39820	PROB_BACSU
O32179	PROD1_BACSU
P94390	PROD2_BACSU
O07509	PROJ_BACSU
P54528	PRPB_BACSU
O34779	PRPC_BACSU
P45859	PRPD_BACSU
O31614	PRPE_BACSU
P24327	PRSA_BACSU
P50738	PRSW_BACSU
P39822	PSD_BACSU
P54445	PSIE_BACSU
O06739	PSLS_BACSU
P54617	PSPA_BACSU
P39823	PSS_BACSU
P46342	PSTB1_BACSU
P46341	PSTB2_BACSU
P46338	PSTS_BACSU
P08838	PT1_BACSU
P39646	PTAS_BACSU
P54530	PTB_BACSU
O05506	PTEA_BACSU
O05505	PTEB_BACSU
O05507	PTEC_BACSU
P71012	PTF3A_BACSU
P26379	PTFA_BACSU
P26380	PTFB_BACSU
P26381	PTFC_BACSU
P26382	PTFD_BACSU
P20166	PTG3C_BACSU
P08877	PTHP_BACSU
P37470	PTH_BACSU
P46319	PTJA_BACSU
P46318	PTJB_BACSU
P46317	PTJC_BACSU
C0H3V2	PTMA_BACSU
P42956	PTMCB_BACSU
O31645	PTN3B_BACSU
P54715	PTOCB_BACSU
P05306	PTSBC_BACSU
P39794	PTTBC_BACSU
P40739	PTV3B_BACSU
P39816	PTW3C_BACSU
O34521	PTWCB_BACSU
O32292	PTXA_BACSU
Q797S1	PTXBC_BACSU
O32146	PUCB_BACSU
O32148	PUCG_BACSU
O32139	PUCJ_BACSU
O32140	PUCK_BACSU
O32141	PUCL_BACSU
O32138	PUCR_BACSU
C0SPA0	PULA_BACSU
P46354	PUNA_BACSU
P00497	PUR1_BACSU
P12039	PUR2_BACSU
P12040	PUR3_BACSU
P12043	PUR5_BACSU
P12046	PUR7_BACSU
P12047	PUR8_BACSU
P12048	PUR9_BACSU
P29726	PURA_BACSU
P12044	PURE_BACSU
P12045	PURK_BACSU
P12042	PURL_BACSU
P12041	PURQ_BACSU
P37551	PURR_BACSU
P12049	PURS_BACSU
P39771	PURT_BACSU
O34990	PURU_BACSU
P94392	PUTP_BACSU
P94393	PUTR_BACSU
Q9KWU4	PYC_BACSU
P05654	PYRB_BACSU
P25995	PYRC_BACSU
P25996	PYRDB_BACSU
P25972	PYRE_BACSU
P25971	PYRF_BACSU
P13242	PYRG_BACSU
O31749	PYRH_BACSU
P25983	PYRK_BACSU
P39766	PYRP_BACSU
P39765	PYRR_BACSU
P46911	QCRA_BACSU
P46912	QCRB_BACSU
P46913	QCRC_BACSU
P42106	QDOI_BACSU
P34956	QOX1_BACSU
P34957	QOX2_BACSU
P34958	QOX3_BACSU
P34959	QOX4_BACSU
O32054	QUEA_BACSU
O31675	QUEC_BACSU
O31676	QUED_BACSU
O31677	QUEE_BACSU
O31678	QUEF_BACSU
P97030	QUEG_BACSU
P45870	RACA_BACSU
P32960	RACX_BACSU
P37572	RADA_BACSU
Q00828	RAPA_BACSU
P70962	RAPB_BACSU
P94415	RAPC_BACSU
P94583	RAPD_BACSU
P45943	RAPE_BACSU
P71002	RAPF_BACSU
O32294	RAPG_BACSU
Q59HN8	RAPH_BACSU
P96649	RAPI_BACSU
O34327	RAPJ_BACSU
O34930	RAPK_BACSU
O31754	RASP_BACSU
P32731	RBFA_BACSU
O31743	RBGA_BACSU
P36947	RBSA_BACSU
P36949	RBSB_BACSU
P36948	RBSC_BACSU
P36946	RBSD_BACSU
P36945	RBSK_BACSU
P36944	RBSR_BACSU
P16971	RECA_BACSU
O34481	RECDL_BACSU
P05651	RECF_BACSU
O34942	RECG_BACSU
O32044	RECJ_BACSU
P17894	RECN_BACSU
P42095	RECO_BACSU
O34748	RECQ_BACSU
P24277	RECR_BACSU
P50729	RECS_BACSU
P39792	RECU_BACSU
O31575	RECX_BACSU
O54408	RELA_BACSU
P35160	RESA_BACSU
P35161	RESB_BACSU
P35162	RESC_BACSU
P35163	RESD_BACSU
P35164	RESE_BACSU
O05521	REX_BACSU
P45872	RF1_BACSU
P28367	RF2_BACSU
O06486	RFBF_BACSU
O32237	RGHRB_BACSU
O32236	RGHR_BACSU
O05264	RHAA_BACSU
O05262	RHAB_BACSU
O05263	RHAM_BACSU
O31523	RHGT1_BACSU
O31528	RHGT2_BACSU
Q03222	RHO_BACSU
P17620	RIBBA_BACSU
P54575	RIBC_BACSU
P17618	RIBD_BACSU
P94465	RIBR_BACSU
P17622	RIBT_BACSU
P37552	RIDA_BACSU
O05517	RIMI_BACSU
O31740	RIMM_BACSU
P32726	RIMP_BACSU
P50620	RIR1_BACSU
P50621	RIR2_BACSU
P16440	RISA_BACSU
P11998	RISB_BACSU
P42923	RL10_BACSU
Q06796	RL11_BACSU
P70974	RL13_BACSU
P12875	RL14_BACSU
P19946	RL15_BACSU
P14577	RL16_BACSU
P20277	RL17_BACSU
P46899	RL18_BACSU
O31742	RL19_BACSU
Q06797	RL1_BACSU
P55873	RL20_BACSU
P26908	RL21_BACSU
P42060	RL22_BACSU
P42924	RL23_BACSU
P0CI78	RL24_BACSU
P05657	RL27_BACSU
P37807	RL28_BACSU
P12873	RL29_BACSU
P42919	RL2_BACSU
P19947	RL30_BACSU
O34967	RL31B_BACSU
Q03223	RL31_BACSU
O34687	RL32_BACSU
P56849	RL331_BACSU
Q06798	RL332_BACSU
P05647	RL34_BACSU
P55874	RL35_BACSU
P20278	RL36_BACSU
P42920	RL3_BACSU
P42921	RL4_BACSU
P12877	RL5_BACSU
P46898	RL6_BACSU
P02394	RL7_BACSU
P37437	RL9_BACSU
O31503	RLMCD_BACSU
Q45601	RLMH_BACSU
O34617	RLMN_BACSU
P35159	RLUB_BACSU
P39629	RMLA_BACSU
P39630	RMLB_BACSU
P51833	RNC_BACSU
O31744	RNH2_BACSU
P94541	RNH3_BACSU
P54162	RNHL_BACSU
Q45493	RNJ1_BACSU
O31760	RNJ2_BACSU
P37547	RNM5_BACSU
P25814	RNPA_BACSU
P28619	RNPH_BACSU
O32231	RNR_BACSU
O31774	RNY_BACSU
P54548	RNZ_BACSU
P94391	ROCA2_BACSU
P39634	ROCA_BACSU
P39635	ROCB_BACSU
P39636	ROCC_BACSU
P39137	ROCE_BACSU
P38022	ROCR_BACSU
P39604	RODA_BACSU
O34857	ROK_BACSU
P24219	RP54_BACSU
O34557	RPE_BACSU
P20429	RPOA_BACSU
P37870	RPOB_BACSU
P37871	RPOC_BACSU
P12464	RPOE_BACSU
O35011	RPOZ_BACSU
P06574	RPSB_BACSU
P10726	RPSD_BACSU
P06222	RPSE_BACSU
P07860	RPSF_BACSU
P19940	RPSG_BACSU
P17869	RPSH_BACSU
P12254	RPSK_BACSU
P81101	RRF_BACSU
P21471	RS10_BACSU
P04969	RS11_BACSU
P21472	RS12_BACSU
P20282	RS13_BACSU
O31587	RS14B_BACSU
P12878	RS14_BACSU
P21473	RS15_BACSU
P21474	RS16_BACSU
P12874	RS17_BACSU
P21475	RS18_BACSU
P21476	RS19_BACSU
P38494	RS1H_BACSU
P21477	RS20_BACSU
P21478	RS21_BACSU
P21464	RS2_BACSU
P21465	RS3_BACSU
P21466	RS4_BACSU
P21467	RS5_BACSU
P21468	RS6_BACSU
P21469	RS7_BACSU
P12879	RS8_BACSU
P21470	RS9_BACSU
O07014	RSBP_BACSU
O07015	RSBQ_BACSU
P42409	RSBRA_BACSU
O34860	RSBRB_BACSU
O31856	RSBRC_BACSU
P54504	RSBRD_BACSU
P42410	RSBS_BACSU
P42411	RSBT_BACSU
P40399	RSBU_BACSU
P17903	RSBV_BACSU
P17904	RSBW_BACSU
P17906	RSBX_BACSU
P39650	RSFA_BACSU
O34530	RSGA_BACSU
O31655	RSGI_BACSU
O05403	RSIV_BACSU
Q45588	RSIW_BACSU
P35166	RSIX_BACSU
P37468	RSMA_BACSU
P94464	RSMB_BACSU
P54461	RSME_BACSU
P25813	RSMG_BACSU
Q07876	RSMH_BACSU
P37544	RSMI_BACSU
C0H3R4	RSOA_BACSU
O31466	RTPA_BACSU
P0CI76	RTP_BACSU
O05392	RUVA_BACSU
O32055	RUVB_BACSU
P46350	RXL7_BACSU
P40870	S5AEA_BACSU
C0H450	S5AEB_BACSU
P05655	SACB_BACSU
P05656	SACC_BACSU
P26212	SACT_BACSU
P15400	SACX_BACSU
P15401	SACY_BACSU
O32062	SAFA_BACSU
Q45514	SAPB_BACSU
O34764	SAT1_BACSU
O06736	SAT2_BACSU
O06714	SBCC_BACSU
P23479	SBCD_BACSU
O07623	SBOA_BACSU
Q7WY57	SBOX_BACSU
P28265	SBP_BACSU
P54178	SCO1_BACSU
P42315	SCOA_BACSU
P42316	SCOB_BACSU
P68575	SCP1_BACSU
P81100	SCP2_BACSU
P35154	SCPA_BACSU
P35155	SCPB_BACSU
P07819	SCRB_BACSU
O05510	SCRK_BACSU
Q7WY62	SDA_BACSU
O34607	SDHAA_BACSU
O34635	SDHAB_BACSU
P08065	SDHA_BACSU
P08066	SDHB_BACSU
P54555	SDHD_BACSU
O34889	SDPA_BACSU
O34616	SDPB_BACSU
O34344	SDPC_BACSU
O32241	SDPI_BACSU
O32242	SDPR_BACSU
P28366	SECA_BACSU
O32047	SECDF_BACSU
Q06799	SECE_BACSU
O32233	SECG_BACSU
P16336	SECY_BACSU
P21344	SENS_BACSU
O31728	SEPF_BACSU
P35136	SERA_BACSU
P80862	SERC_BACSU
P39135	SFP_BACSU
C0SP86	SFTA_BACSU
P06224	SIGA_BACSU
O31654	SIGI_BACSU
O07582	SIGM_BACSU
O34843	SIGO_BACSU
O05404	SIGV_BACSU
Q45585	SIGW_BACSU
P35165	SIGX_BACSU
P94370	SIGY_BACSU
O05409	SIGZ_BACSU
P23308	SINI_BACSU
P06533	SINR_BACSU
P45707	SIRA_BACSU
O34632	SIRB_BACSU
O34813	SIRC_BACSU
O31422	SKFA_BACSU
O31423	SKFB_BACSU
O31425	SKFC_BACSU
O31427	SKFE_BACSU
O31428	SKFF_BACSU
O31429	SKFG_BACSU
O31430	SKFH_BACSU
P50739	SLEB_BACSU
P39910	SLP_BACSU
P0C8M5	SLRA_BACSU
P71049	SLRR_BACSU
P51834	SMC_BACSU
P39813	DPRA_BACSU
O35023	SODF_BACSU
P54375	SODM_BACSU
P37522	SOJ_BACSU
P06534	SP0A_BACSU
P06535	SP0B_BACSU
P05043	SP0E_BACSU
P06628	SP0F_BACSU
P26497	SP0J_BACSU
P71088	SP0M_BACSU
P10727	SP2AA_BACSU
P10728	SP2AB_BACSU
P37575	SP2B_BACSU
P07372	SP2D_BACSU
P37475	SP2E_BACSU
P13801	SP2G_BACSU
P37873	SP2M_BACSU
P37968	SP2P_BACSU
P71044	SP2Q_BACSU
P39151	SP2R_BACSU
O34853	SP2SA_BACSU
O34800	SP2SB_BACSU
Q01367	SP3AA_BACSU
Q01368	SP3AB_BACSU
P49780	SP3AC_BACSU
P49781	SP3AD_BACSU
P49782	SP3AE_BACSU
P49783	SP3AF_BACSU
P49784	SP3AG_BACSU
P49785	SP3AH_BACSU
P15281	SP3D_BACSU
P21458	SP3E_BACSU
P35149	SP4A_BACSU
P17896	SP4B_BACSU
P26936	SP4FA_BACSU
P26937	SP4FB_BACSU
P40866	SP5AA_BACSU
P40867	SP5AB_BACSU
P40868	SP5AC_BACSU
P40869	SP5AD_BACSU
P31845	SP5AF_BACSU
Q00758	SP5B_BACSU
Q03524	SP5D_BACSU
P07373	SP5E_BACSU
P28015	SP5G_BACSU
P27643	SP5K_BACSU
P37817	SP5M_BACSU
P37875	SP5R_BACSU
P45693	SP5S_BACSU
P37554	SP5T_BACSU
P37963	SP6D_BACSU
P21885	SPEA_BACSU
P70999	SPEB_BACSU
P70998	SPEE_BACSU
O34426	SPEH_BACSU
P37955	SPLA_BACSU
P37956	SPL_BACSU
P35157	SPMA_BACSU
P35158	SPMB_BACSU
O34525	SPPA_BACSU
P96628	SPRTL_BACSU
P39621	SPSA_BACSU
P39622	SPSB_BACSU
P39623	SPSC_BACSU
P39624	SPSD_BACSU
P39625	SPSE_BACSU
P39626	SPSF_BACSU
P39627	SPSG_BACSU
P39631	SPSK_BACSU
Q7WY56	SPSL_BACSU
O31625	SPVIF_BACSU
O31602	SPX_BACSU
Q796C3	SQHC_BACSU
P27206	SRFAA_BACSU
Q04747	SRFAB_BACSU
Q08787	SRFAC_BACSU
Q08788	SRFAD_BACSU
P37105	SRP54_BACSU
P37455	SSBA_BACSU
C0SPB6	SSBB_BACSU
P04831	SSPA_BACSU
P04832	SSPB_BACSU
P02958	SSPC_BACSU
P04833	SSPD_BACSU
P07784	SSPE_BACSU
P37549	SSPF_BACSU
Q7WY59	SSPG_BACSU
O31552	SSPH_BACSU
P94537	SSPI_BACSU
Q7WY58	SSPJ_BACSU
Q7WY75	SSPK_BACSU
Q7WY66	SSPL_BACSU
Q7WY65	SSPM_BACSU
Q7WY69	SSPN_BACSU
P71031	SSPO_BACSU
P71032	SSPP_BACSU
O32230	SSRP_BACSU
P40400	SSUA_BACSU
P97027	SSUB_BACSU
P40401	SSUC_BACSU
P40402	SSUD_BACSU
O34739	STET_BACSU
O31687	STOA_BACSU
P39153	SUA5_BACSU
P16396	SUBE_BACSU
P16397	SUBF_BACSU
P04189	SUBT_BACSU
P29141	SUBV_BACSU
P80886	SUCC_BACSU
P80865	SUCD_BACSU
O32113	SUFA_BACSU
O32162	SUFB_BACSU
P80866	SUFC_BACSU
O32165	SUFD_BACSU
O32164	SUFS_BACSU
O32163	SUFU_BACSU
Q45499	SUHB_BACSU
O34734	SULP_BACSU
O34744	SUMT_BACSU
P68577	SUNA_BACSU
O31989	SUNI_BACSU
O31986	SUNS_BACSU
P68579	SUNT_BACSU
O32266	SWRAA_BACSU
P40405	SWRB_BACSU
O31501	SWRC_BACSU
O34526	SYA_BACSU
Q06752	SYC_BACSU
O32038	SYDND_BACSU
P22250	SYE_BACSU
P17921	SYFA_BACSU
P17922	SYFB_BACSU
P54380	SYGA_BACSU
P54381	SYGB_BACSU
O32039	SYH_BACSU
Q45477	SYI_BACSU
P37477	SYK_BACSU
P36430	SYL_BACSU
P37465	SYM_BACSU
P39772	SYN_BACSU
O31755	SYP_BACSU
P46906	SYR_BACSU
P37464	SYS_BACSU
P18255	SYT1_BACSU
P18256	SYT2_BACSU
Q05873	SYV_BACSU
P21656	SYW_BACSU
P22326	SYY1_BACSU
P25151	SYY2_BACSU
P21335	TADA_BACSU
P27620	TAGA_BACSU
P27621	TAGB_BACSU
P27622	TAGC_BACSU
P27623	TAGD_BACSU
P13484	TAGE_BACSU
P13485	TAGF_BACSU
P42953	TAGG_BACSU
P42954	TAGH_BACSU
O34753	TAGO_BACSU
P19669	TAL_BACSU
O31804	TATAC_BACSU
O31467	TATAD_BACSU
O05522	TATAY_BACSU
P42252	TATCD_BACSU
O05523	TATCY_BACSU
O32037	TCDA_BACSU
P23054	TCRB_BACSU
P42199	TCYA_BACSU
P42200	TCYB_BACSU
P39456	TCYC_BACSU
O34406	TCYJ_BACSU
O34852	TCYK_BACSU
O34315	TCYL_BACSU
O34931	TCYM_BACSU
O34900	TCYN_BACSU
P54596	TCYP_BACSU
O31776	TDH_BACSU
P25052	TENA_BACSU
P25053	TENI_BACSU
Q99171	TEPA_BACSU
P40746	TGL_BACSU
O32053	TGT_BACSU
P45740	THIC_BACSU
O31620	THID_BACSU
P39594	THIE_BACSU
O31619	THIF_BACSU
O31618	THIG_BACSU
O34595	THII_BACSU
O05514	THIL_BACSU
P39593	THIM_BACSU
O34664	THIN_BACSU
P14949	THIO_BACSU
O31617	THIS_BACSU
O32074	THIT_BACSU
P45855	THL_BACSU
O34570	THPR_BACSU
P04990	THRC_BACSU
P80698	TIG_BACSU
P37563	TILS_BACSU
O32264	TKRA_BACSU
P45694	TKT_BACSU
P39216	TLPA_BACSU
P39217	TLPB_BACSU
P39209	TLPC_BACSU
Q45060	TLP_BACSU
P12921	TMRB_BACSU
Q45666	TNRA_BACSU
P39814	TOP1_BACSU
P96583	TOP3_BACSU
P27876	TPIS_BACSU
P80864	TPX_BACSU
P39795	TREC_BACSU
P39796	TRER_BACSU
O31607	TRHBO_BACSU
O34522	TRMB_BACSU
O31741	TRMD_BACSU
P39815	TRMFO_BACSU
P54471	TRMK_BACSU
O31590	TRML_BACSU
P07601	TRPA_BACSU
P07600	TRPB_BACSU
P03964	TRPC_BACSU
P03947	TRPD_BACSU
P03963	TRPE_BACSU
P20167	TRPF_BACSU
O07515	TRPP_BACSU
P70973	TRUA_BACSU
P32732	TRUB_BACSU
P80880	TRXB_BACSU
O05516	TSAB_BACSU
O05518	TSAD_BACSU
O05515	TSAE_BACSU
P42958	TTUC_BACSU
O32274	TUAA_BACSU
O32273	TUAB_BACSU
O32272	TUAC_BACSU
O32271	TUAD_BACSU
O32270	TUAE_BACSU
O32269	TUAF_BACSU
O32268	TUAG_BACSU
O32267	TUAH_BACSU
P54373	TXPA_BACSU
O07631	TYPA_BACSU
P20692	TYRA_BACSU
P0CI79	TYSY1_BACSU
P11044	TYSY2_BACSU
P19638	UDPK_BACSU
P54166	UGTP_BACSU
P39615	UNG_BACSU
P94507	UPPP_BACSU
P39149	UPP_BACSU
P77837	URE1_BACSU
P71035	URE2_BACSU
P75030	URE3_BACSU
O31521	URHG1_BACSU
O34559	URHG2_BACSU
O32033	URK_BACSU
O32276	USD_BACSU
O34863	UVRA_BACSU
P37954	UVRB_BACSU
P14951	UVRC_BACSU
O31990	UVRX_BACSU
P45864	UVSE_BACSU
